Date,Close,High,Low,Open,Volume,Price,Return,Volatility
2010-04-19,10743.8955078125,10826.444720876792,10666.396980050442,10826.444720876792,67500.0,10743.8955078125,-0.0108954127048087,0.0061438721668271
2010-04-20,10864.6435546875,10917.792937301572,10769.995935675655,10769.995935675655,67300.0,10864.6435546875,0.0112387584919453,0.0065209208662396
2010-04-21,10950.341796875,11003.441374156597,10889.842946084207,10889.842946084207,63200.0,10950.341796875,0.0078878098260781,0.0066705926628855
2010-04-22,10975.2421875,11036.941213464324,10917.89268847645,10955.04237502359,69400.0,10975.2421875,0.0022739372968345,0.0066456881269008
2010-04-23,10986.6923828125,11021.491528658016,10956.192960249087,10974.34203070058,60600.0,10986.6923828125,0.0010432749562045,0.0061913513037612
2010-04-26,11014.640625,11054.540258596217,10998.34112956815,11024.191225043343,60700.0,11014.640625,0.0025438267691213,0.0061830972088329
2010-04-27,10975.6416015625,11068.389843819336,10965.04219306503,11017.5910018597,67300.0,10975.6416015625,-0.0035406532782361,0.0063029121691661
2010-04-28,10852.09375,10932.592221531137,10796.594803789092,10915.193137834633,126900.0,10852.09375,-0.0112565493706455,0.0065316472776692
2010-04-29,10918.54296875,10971.641571299264,10858.944489447733,10858.944489447733,124200.0,10918.54296875,0.006123170355951,0.0066023115200823
2010-04-30,11081.8896484375,11102.940030860387,10950.59233134992,10950.59233134992,163900.0,11081.8896484375,0.0149604832947962,0.007286064795935
2010-05-03,11061.6904296875,11116.939381012193,11021.840600135982,11065.990152762348,114000.0,11061.6904296875,-0.0018227233252451,0.0073206858361357
2010-05-04,10857.6435546875,11137.638240991457,10838.89391051536,11086.189998618278,147800.0,10857.6435546875,-0.0184462651795404,0.0084247380684617
2010-05-05,10975.6923828125,11012.591097582355,10650.548154216956,10736.44691691607,136100.0,10975.6923828125,0.0108724169779947,0.0080460425323669
2010-05-06,10915.392578125,11000.491549998103,10782.145105417596,10975.591631647572,117000.0,10915.392578125,-0.0054939408453107,0.0081156319217346
2010-05-07,10637.048828125,10793.045877850023,10545.45095108356,10793.045877850023,343200.0,10637.048828125,-0.0255001135330501,0.0097241337097664
2010-05-10,10894.1435546875,10928.642902157795,10728.646684938689,10731.997207503524,167900.0,10894.1435546875,0.0241697420700679,0.0112307449296937
2010-05-11,10774.99609375,10940.39237485179,10743.746685680888,10922.842902588978,137800.0,10774.99609375,-0.0109368359558869,0.0114533070355531
2010-05-12,10892.6435546875,10902.694145811807,10699.697985863131,10810.89510111211,119300.0,10892.6435546875,0.0109185618179241,0.0116534325873561
2010-05-13,11038.2412109375,11074.389940604766,10944.392401817007,10944.392401817007,110500.0,11038.2412109375,0.0133666043067519,0.0120226967240678
2010-05-14,10895.09375,11064.890343390309,10865.244705148423,11025.341286678797,91300.0,10895.09375,-0.0129683215108271,0.0123400332548613
2010-05-17,10901.892578125,10923.992744371606,10674.847085121171,10826.194796905793,89600.0,10901.892578125,0.0006240265830663,0.0123120438844639
2010-05-18,10882.34375,10975.641788110508,10863.194698520409,10880.293984124348,76900.0,10882.34375,-0.0017931591221349,0.0120578064794354
2010-05-19,10600.7490234375,10856.244174870804,10580.749402973051,10851.044078241255,95800.0,10600.7490234375,-0.0258762940255862,0.0131070790155317
2010-05-20,10624.048828125,10735.197114099556,10552.20057923386,10676.448226540211,82700.0,10624.048828125,0.0021979394697475,0.0129703495848349
2010-05-21,10506.900390625,10530.050342309469,10358.553594017068,10530.050342309469,99200.0,10506.900390625,-0.0110267224290115,0.0131080880565772
2010-05-24,10497.5009765625,10687.247375606375,10474.650824269043,10555.599483359663,136600.0,10497.5009765625,-0.0008945943820773,0.013092460177904
2010-05-25,10180.056640625,10442.202052076042,10151.807177193588,10442.202052076042,94800.0,10180.056640625,-0.0302399910841875,0.0144020229443334
2010-05-26,10355.00390625,10373.453751827925,10210.256650073514,10210.256650073514,94500.0,10355.00390625,0.0171852939331247,0.0151027084439215
2010-05-27,10459.5517578125,10505.251086975552,10273.05529252107,10358.353480533233,119600.0,10459.5517578125,0.0100963604175365,0.0152133200626366
2010-05-28,10681.09765625,10694.797592280098,10487.601318325156,10487.601318325156,98800.0,10681.09765625,0.0211812038954748,0.0159353521272574
2010-05-31,10821.544921875,10832.89431616865,10611.49909774703,10673.147343519167,125100.0,10821.544921875,0.0131491416093192,0.0158497403221557
2010-06-01,10631.4990234375,10863.644044794031,10608.599066131204,10776.095896714416,107600.0,10631.4990234375,-0.0175618083933039,0.0162569209838478
2010-06-02,10729.396484375,10750.346283073592,10622.249098787515,10645.09827559028,96700.0,10729.396484375,0.0092082462427622,0.0159550101736408
2010-06-03,10895.84375,10906.79373823387,10823.445705079428,10823.445705079428,113000.0,10895.84375,0.0155131992621759,0.0161505287328099
2010-06-04,10921.5927734375,10945.892117503214,10862.044097563085,10945.892117503214,88800.0,10921.5927734375,0.0023631968325077,0.0161132806545847
2010-06-07,10759.4462890625,10787.545365411428,10650.19836144356,10709.896447749348,67400.0,10759.4462890625,-0.0148464136814694,0.0154179919112004
2010-06-08,10682.6982421875,10882.294074615444,10638.498883258388,10756.896056894067,75700.0,10682.6982421875,-0.0071330851805094,0.0145181990369046
2010-06-09,10788.7958984375,10839.094751575392,10697.747816190207,10697.747816190207,69500.0,10788.7958984375,0.0099317282810633,0.014506166164476
2010-06-10,10929.943359375,10947.14225234945,10792.945954333003,10796.845294535537,90800.0,10929.943359375,0.0130827816436811,0.0145938317298238
2010-06-11,10913.79296875,11032.441108656778,10880.393211707978,10982.291669351003,78900.0,10913.79296875,-0.0014776280255054,0.0142837009913341
2010-06-14,10969.3916015625,10977.041847119212,10901.693666539062,10917.592779113593,124400.0,10969.3916015625,0.0050943455654417,0.0140333414985047
2010-06-15,11028.3408203125,11043.290732327803,10937.693124001788,10986.591611449849,225200.0,11028.3408203125,0.005373973406292,0.0140750460429714
2010-06-16,11062.490234375,11098.03936435649,11031.441018987218,11048.639911310212,177400.0,11062.490234375,0.0030965142099708,0.0140731539724437
2010-06-17,11083.33984375,11103.589460144653,11015.791318690468,11074.740397281475,122800.0,11083.33984375,0.0018847121157417,0.0126681692366233
2010-06-18,11020.44140625,11141.288723956251,10990.641190111624,11097.889156332,171400.0,11020.44140625,-0.0056750436589264,0.0127841674180025
2010-06-21,11199.6884765625,11224.237816741508,11068.740758967382,11068.740758967382,115900.0,11199.6884765625,0.0162649628726163,0.012799662147306
2010-06-22,11136.888671875,11194.137587555717,11124.189693649154,11189.488261553466,117700.0,11136.888671875,-0.0056072813827742,0.0129144347637716
2010-06-23,11199.6376953125,11214.637411495212,11100.289965746611,11115.039686659611,78300.0,11199.6376953125,0.0056343405493461,0.0104490171988299
2010-06-24,11220.3369140625,11254.036469971785,11157.438693408149,11205.237591176605,127100.0,11220.3369140625,0.0018482043181329,0.0100544830290329
2010-06-25,11180.087890625,11241.737112713829,11161.438830047931,11191.587672651263,146800.0,11180.087890625,-0.0035871492759772,0.0100746603043785
2010-06-28,11335.53515625,11347.185326067942,11173.137843560638,11190.738095918456,94600.0,11335.53515625,0.0139039394990221,0.0095369737502738
2010-06-29,11254.5869140625,11374.63444794302,11226.13725690083,11341.735656190727,103300.0,11254.5869140625,-0.007141104594684,0.0094720726346233
2010-06-30,11304.236328125,11318.38547449687,11156.439319639703,11194.538208213942,139600.0,11304.236328125,0.0044114825752035,0.0083617902398803
2010-07-01,11270.1865234375,11282.48609472383,11215.237370860246,11244.937002581655,109500.0,11270.1865234375,-0.003012127816435,0.0083303254004031
2010-07-02,11239.7373046875,11332.785346962291,11210.188059688991,11285.736433423075,128800.0,11239.7373046875,-0.0027017493176956,0.007827299957871
2010-07-05,11232.4873046875,11273.186728619134,11183.438429628975,11191.337693975807,105500.0,11232.4873046875,-0.0006450328689601,0.0078384226316321
2010-07-06,11308.5361328125,11319.186322020978,11240.33722727862,11240.33722727862,90000.0,11308.5361328125,0.0067704352617663,0.006974602320127
2010-07-07,11266.6865234375,11348.68496692162,11245.736725799532,11316.584990314264,92500.0,11266.6865234375,-0.0037007097013707,0.006777560576928
2010-07-08,11352.3349609375,11384.134163822811,11310.53594729932,11310.53594729932,85400.0,11352.3349609375,0.007601918924595,0.0066690491462349
2010-07-09,11400.734375,11434.883142613118,11380.534562077772,11391.934736893054,80400.0,11400.734375,0.0042633884772638,0.0062290745414777
2010-07-12,11428.533203125,11473.982536273195,11376.583993278102,11413.0833008939,72800.0,11428.533203125,0.0024383366203108,0.0061772627122257
2010-07-13,11480.482421875,11487.432485351646,11412.983702259193,11420.733555252118,87400.0,11480.482421875,0.0045455718443199,0.0061656230699426
2010-07-14,11465.58203125,11561.780399402807,11446.282593129585,11544.23092804411,108600.0,11465.58203125,-0.0012978888932932,0.0061651921793596
2010-07-15,11468.6318359375,11492.731964246936,11400.683907424573,11456.732647824105,80500.0,11468.6318359375,0.0002659964997142,0.0061680053498163
2010-07-16,11535.28125,11550.231161808948,11467.18293201155,11467.18293201155,93100.0,11535.28125,0.0058114529279464,0.006231915065917
2010-07-19,11586.830078125,11617.829490268425,11509.781734541835,11514.581448210089,93400.0,11586.830078125,0.004468796816289,0.0060024061896523
2010-07-20,11538.9814453125,11651.279121119154,11518.68202545083,11627.079384572657,96800.0,11538.9814453125,-0.0041295705978147,0.0052508709343374
2010-07-21,11598.1806640625,11616.629533300216,11557.98123032491,11557.98123032491,83100.0,11598.1806640625,0.0051303677911751,0.005049743545659
2010-07-22,11637.1796875,11643.679564227596,11550.481136455412,11587.680626266763,102800.0,11637.1796875,0.0033625121531637,0.0049907808380784
2010-07-23,11577.5302734375,11691.82790890359,11556.08048521426,11651.67925681062,109400.0,11577.5302734375,-0.0051257620544067,0.0052169999043839
2010-07-26,11525.931640625,11622.829215673944,11490.48211810697,11591.780000267734,81000.0,11525.931640625,-0.0044567910075677,0.0052627038787981
2010-07-27,11548.78125,11572.231001141556,11491.082147588852,11531.38118895639,94600.0,11548.78125,0.0019824522726181,0.0044310954074632
2010-07-28,11582.830078125,11668.128264703868,11545.181378259233,11545.181378259233,70400.0,11582.830078125,0.0029482615860438,0.0040462112053841
2010-07-29,11606.0302734375,11633.379365036675,11560.281139564822,11560.281139564822,127500.0,11606.0302734375,0.0020029815818773,0.0039896574304071
2010-07-30,11564.03125,11661.979592481126,11549.681912063012,11594.3304815347,87200.0,11564.03125,-0.0036187242707459,0.0040242037172888
2010-08-02,11698.5283203125,11702.178641766226,11648.229468756315,11648.229468756315,59500.0,11698.5283203125,0.0116306387802695,0.0045094314763523
2010-08-03,11748.5771484375,11774.32666043885,11706.428533165568,11729.178102021133,76500.0,11748.5771484375,0.0042782157511298,0.0044975575999662
2010-08-04,11738.0771484375,11769.876349934982,11685.328149018282,11755.027022232662,77000.0,11738.0771484375,-0.0008937252458181,0.0044141544358338
2010-08-05,11716.9287109375,11818.27640285399,11706.928900129991,11742.627443477577,71100.0,11716.9287109375,-0.0018016952208237,0.004314456650143
2010-08-06,11687.4287109375,11777.626218878744,11655.12854233648,11719.727902994542,117000.0,11687.4287109375,-0.0025177246297029,0.0042067992912412
2010-08-09,11821.2265625,11831.325980815189,11703.878196547455,11703.878196547455,69200.0,11821.2265625,0.0114480143470125,0.0047134171347688
2010-08-10,11787.1259765625,11879.224815142556,11761.47704912768,11827.525600700268,106400.0,11787.1259765625,-0.0028846910053882,0.0048158188838294
2010-08-11,11691.2783203125,11821.82564967691,11681.77850043969,11779.876249771858,106800.0,11691.2783203125,-0.0081315544128893,0.0051925743857319
2010-08-12,11759.27734375,11771.527111806545,11587.930978735854,11630.930164566991,86700.0,11759.27734375,0.0058162180023855,0.0052748237638203
2010-08-13,11883.57421875,11925.323426224626,11783.875916010784,11783.875916010784,116400.0,11883.57421875,0.0105701116970478,0.0056478647645005
2010-08-16,11856.92578125,11955.273527593532,11785.626350646942,11908.17481042395,112100.0,11856.92578125,-0.0022424598028726,0.0056287796679807
2010-08-17,11899.474609375,11983.522820706896,11849.32516946495,11849.32516946495,111800.0,11899.474609375,0.003588521081264,0.0056074383299351
2010-08-18,12002.4228515625,12009.522326347354,11908.274245784256,11918.123668436258,98400.0,12002.4228515625,0.0086514947564484,0.0056836252251629
2010-08-19,12112.0703125,12124.520271918194,12039.422274928604,12039.422274928604,85100.0,12112.0703125,0.0091354439260757,0.0058621103277563
2010-08-20,12105.470703125,12156.369152268686,12074.820893550668,12091.421164784788,65800.0,12105.470703125,-0.0005448787205428,0.0058814447293727
2010-08-23,12144.76953125,12169.96924835274,12115.520086310597,12115.520086310597,70600.0,12144.76953125,0.0032463692729316,0.0056612446760403
2010-08-24,12062.3212890625,12186.719323018846,11990.822643574396,12176.469517197123,71700.0,12062.3212890625,-0.0067887860675618,0.0058209359237523
2010-08-25,11929.2236328125,12076.22084100844,11902.724136096906,12076.22084100844,67400.0,11929.2236328125,-0.0110341660664176,0.0064972685889606
2010-08-26,11945.5234375,12018.222253984211,11927.674166659805,11941.97370013792,92300.0,11945.5234375,0.0013663759846589,0.0064895908432284
2010-08-27,11825.17578125,12011.121468116393,11793.02600128332,11955.473111048132,76100.0,11825.17578125,-0.0100747076408722,0.0069599308693532
2010-08-30,11828.3251953125,11968.12234537646,11760.826477053124,11885.174701728438,61600.0,11828.3251953125,0.0002663312681991,0.0068846434422272
2010-08-31,11797.3759765625,11827.875398410926,11674.328504381172,11818.726157782792,74100.0,11797.3759765625,-0.002616534313942,0.0064853534086283
2010-09-01,11982.97265625,11998.772160928096,11825.57525437064,11825.57525437064,61000.0,11982.97265625,0.0157320305851249,0.0072612115021547
2010-09-02,12038.5712890625,12100.36992069112,12015.02193138786,12021.121424982544,61900.0,12038.5712890625,0.0046398030277989,0.0072906855183481
2010-09-03,12078.37109375,12110.120493070175,12014.072505553691,12014.072505553691,59900.0,12078.37109375,0.0033060239235913,0.0072696679308922
2010-09-06,12239.3671875,12258.96740123538,12125.969926817126,12125.969926817126,55000.0,12239.3671875,0.0133292885688292,0.0076473895140293
2010-09-07,12231.6181640625,12317.266934051042,12207.169407929132,12267.867478157028,57700.0,12231.6181640625,-0.0006331228828083,0.0073684030920612
2010-09-08,12229.5185546875,12269.36740991746,12144.56996703865,12199.2193234171,64900.0,12229.5185546875,-0.0001716542608539,0.0073084184616815
2010-09-09,12295.1162109375,12335.166231917148,12228.918248824742,12256.91771731027,69700.0,12295.1162109375,0.0053638788768881,0.0069790881771971
2010-09-13,12509.1123046875,12520.162876302124,12341.815673708394,12341.815673708394,74900.0,12509.1123046875,0.0174049671494469,0.0076833545041379
2010-09-14,12483.1640625,12598.511488146523,12438.814316180751,12555.611909685564,91800.0,12483.1640625,-0.0020743472082968,0.007552809900089
2010-09-15,12539.2626953125,12588.061576484515,12476.914265877256,12478.263849711477,89300.0,12539.2626953125,0.0044939434050237,0.0074897361252518
2010-09-16,12398.064453125,12585.211291155085,12365.364878546165,12512.762471133305,78000.0,12398.064453125,-0.0112604899999649,0.0080788868465222
2010-09-17,12583.0615234375,12606.261279423938,12427.764659555049,12427.764659555049,80600.0,12583.0615234375,0.0149214476995134,0.0084450416132001
2010-09-20,12696.91015625,12706.30939247241,12545.663017951098,12545.663017951098,80600.0,12696.91015625,0.0090477689074668,0.0084415070862669
2010-09-21,12644.3603515625,12773.008307898395,12564.66264086031,12729.058944200018,102700.0,12644.3603515625,-0.004138786841902,0.0085375646429559
2010-09-22,12609.2109375,12719.60825679057,12506.36230309931,12665.160071186408,95100.0,12609.2109375,-0.0027798491252392,0.0085985439523412
2010-09-23,12590.361328125,12660.260395862057,12530.512851423597,12636.810644352236,92300.0,12590.361328125,-0.0014949079263113,0.0084089298037838
2010-09-24,12691.0595703125,12707.259458970531,12566.061936444994,12581.261844032086,86800.0,12691.0595703125,0.0079980422771945,0.0079377334247193
2010-09-27,12725.55859375,12776.208024323108,12701.209445909222,12739.458720900304,77200.0,12725.55859375,0.0027183721931463,0.0079294514428338
2010-09-28,12745.208984375,12767.55817077787,12666.760273752712,12730.058880475057,74900.0,12745.208984375,0.0015441672348002,0.007352500680779
2010-09-29,12707.6083984375,12811.606424386951,12677.159757651894,12740.958351339015,70100.0,12707.6083984375,-0.0029501741386583,0.0074581599131504
2010-09-30,12585.0615234375,12714.259272564012,12564.611715314672,12711.25932936391,93800.0,12585.0615234375,-0.0096435828959813,0.0078889914558663
2010-10-01,12846.1064453125,12857.306428620415,12604.661796870383,12604.661796870383,133600.0,12846.1064453125,0.0207424430455782,0.0083519316435011
2010-10-04,12996.75390625,13021.75343288355,12874.00623047927,12874.00623047927,124200.0,12996.75390625,0.0117270911290379,0.0085475332365243
2010-10-05,13037.9033203125,13091.902297023424,13001.10323642986,13019.352890596052,92800.0,13037.9033203125,0.0031661301244392,0.0085479004225567
2010-10-06,13187.099609375,13222.549132638218,13058.302246417805,13058.302246417805,106100.0,13187.099609375,0.0114432731549756,0.0084508218247706
2010-10-07,13125.701171875,13327.846750791,13064.551941385476,13214.09890883789,155100.0,13125.701171875,-0.0046559470481553,0.008595729467568
2010-10-08,13066.2021484375,13215.949305659318,12978.303426469012,13158.099817928052,130100.0,13066.2021484375,-0.0045330167629438,0.0087378552838773
2010-10-11,13209.75,13226.699874529091,13096.851746021302,13096.851746021302,85600.0,13209.75,0.0109861955242798,0.0088924826558465
2010-10-12,13071.3017578125,13242.94889118464,12985.103198242465,13217.2491835613,94300.0,13071.3017578125,-0.0104807617242945,0.0087874505084971
2010-10-13,13200.349609375,13205.650290235975,13100.25189573982,13110.652089396674,84400.0,13200.349609375,0.009872609014276,0.0088876516665289
2010-10-14,13183.0498046875,13296.747843859332,13130.201197520031,13207.849139086737,85100.0,13183.0498046875,-0.0013105565533819,0.0089193111610229
2010-10-15,12953.455078125,13246.04915076592,12928.10497188552,13223.84937553798,75100.0,12953.455078125,-0.0174159037524733,0.0094753458241405
2010-10-18,12955.5546875,13015.603356075531,12752.308532887326,13015.603356075531,77400.0,12955.5546875,0.0001620887525635,0.0090154581340077
2010-10-19,12942.1044921875,13092.15243160224,12912.105060362202,13014.253516344945,83200.0,12942.1044921875,-0.0010381798106627,0.008856530911663
2010-10-20,12926.7548828125,12980.103480591137,12857.306004389962,12919.854623030258,78100.0,12926.7548828125,-0.0011860211285008,0.0087949509308425
2010-10-21,13166.0498046875,13179.449940867613,12944.054019994825,12944.054019994825,93200.0,13166.0498046875,0.0185116004785677,0.0095236815738782
2010-10-22,13182.2001953125,13238.949119070998,13082.25189551627,13200.999643469077,83800.0,13182.2001953125,0.0012266694160043,0.0094907337040708
2010-10-25,13168.5,13277.247935453252,13151.75031798766,13220.899395838276,69100.0,13168.5,-0.0010392950425204,0.0094208710631858
